% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=651053, Thu Jun 15 14:48:12 2017
0 0 0.25 0 0 0.25 0.250000892859 0.250001785721 0.250002678586 0.250003571454 0.250004464326 0.2500053572 0.250006250078 0.250007142959 0.250008035843 0.250008928731 0.250009821621 0.250010714515 0.250011607412
1 11 0.224635656375 0 0 0.222287676224 0.223429737197 0.22316252561 0.22275074422 0.222868712111 0.223411821484 0.22322802621 0.222388775335 0.223313906872 0.222466476372 0.222908887681 0.222785210444 0.224446418966 0.223139639356
2 22 0.224098652671 0 0 0.219778920536 0.219506377125 0.225123673217 0.224695422664 0.219276661039 0.218011070207 0.221725181461 0.221325420381 0.22104185347 0.220913058334 0.225959990997 0.224873311684 0.225705165523 0.224493903647
3 33 0.209354391906 0 0 0.205643464568 0.20364286157 0.209530903436 0.210679730464 0.203963693044 0.202157283206 0.207896187517 0.203385909002 0.204815637747 0.205474135833 0.211618576282 0.207467223833 0.208678044481 0.207630967886
4 44 0.195302156724 0 0 0.193919118347 0.187377985302 0.197406030807 0.195516237341 0.187378802367 0.184628467781 0.192676807483 0.189047690375 0.190555620226 0.193012794512 0.196936638391 0.190846859626 0.194559768284 0.192515580948
5 55 0.188143926638 0 0 0.186425926025 0.180868413254 0.190093052745 0.186420507074 0.176291146771 0.181395451753 0.185102229995 0.181831808363 0.184967808933 0.185294463621 0.189351041352 0.184176748213 0.188118634049 0.184854861305
6 66 0.182305431907 0 0 0.181227412921 0.175727515903 0.181744815717 0.179102199782 0.16936854168 0.176325761607 0.17899806277 0.17536965145 0.17769413167 0.178728730168 0.18178607616 0.176979953158 0.183302797051 0.17860546798
7 77 0.181700127349 0 0 0.179039162183 0.176012426169 0.17897862636 0.17642813146 0.167092219084 0.176053453632 0.180658097171 0.172664696249 0.18281804875 0.178811668672 0.176695831954 0.176687711232 0.183093258901 0.178072413323
8 88 0.181481651742 0 0 0.177417886414 0.175073947606 0.176418227264 0.177965086607 0.164350543343 0.174472991169 0.179474663334 0.170771924651 0.18717480031 0.176701191425 0.176623599391 0.175767178253 0.18320415631 0.177716247071
9 99 0.193553689163 0 0 0.189311156199 0.186420845845 0.191211199727 0.189415758957 0.180861707041 0.182238998938 0.190304131925 0.184889646485 0.200835404129 0.193509858011 0.189926873624 0.191130879131 0.19455281808 0.186187572752
10 110 0.198946331553 0 0 0.193774469788 0.190295187579 0.19650211463 0.197511830891 0.187013589158 0.186169450595 0.199081519892 0.187777129827 0.207553450521 0.198625510791 0.193458494679 0.196106109304 0.199978488078 0.190299652324
11 121 0.191406148808 0 0 0.183797761674 0.183976163837 0.186730998886 0.190214178344 0.176543507627 0.177676740197 0.189019625346 0.180188390027 0.202220861238 0.187108264453 0.187095491567 0.188357267973 0.191835833639 0.183097791847
12 132 0.172224173216 0 0 0.16224759383 0.161303120874 0.16979889491 0.170477180077 0.158606618935 0.159438232092 0.169989824227 0.16114554014 0.181979072954 0.171288614826 0.164708194709 0.167984293303 0.171668023694 0.166673122721
13 143 0.160541768301 0 0 0.149829155013 0.150380757471 0.160518265923 0.163092263615 0.148694516888 0.146882564634 0.158870596865 0.15024392403 0.169024919796 0.158944743448 0.15525764821 0.157072371806 0.157849616573 0.153067604919
14 154 0.156283434238 0 0 0.14432069325 0.145352143352 0.152605621786 0.158579833514 0.14445931361 0.143179085891 0.155293218715 0.145757913033 0.16330840141 0.156173930742 0.151740114439 0.154149663714 0.153195106031 0.154051146134
15 165 0.153162222602 0 0 0.140345220563 0.141744195564 0.147929814622 0.156841120804 0.141380868153 0.139694186692 0.151903228673 0.142143696265 0.161153572867 0.152141675598 0.152322376887 0.150342319508 0.149979659756 0.150280054414
16 176 0.152261003228 0 0 0.140736766719 0.139624740594 0.146716907664 0.154172884464 0.137938527656 0.138493313951 0.150379285797 0.142107036545 0.159835155799 0.150723390314 0.15516755312 0.14849485749 0.148399567191 0.151841795915
17 187 0.153071300851 0 0 0.141917291519 0.139995466642 0.147502558408 0.158163262676 0.137636903514 0.138133727707 0.149712104287 0.142669178233 0.160165198412 0.150376126028 0.158685664449 0.14915129939 0.149047922876 0.153786706268
